,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
23,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1407,0.67,0.4,1.0,0.1216,1.0,0.4,"(0.67, 0.4, 1)","(1, 0.4, 1)",,left,1,0.6077
24,2023-12-07_14h26.13.697,42,21,Male,0.6,0.134,1.0,0.4,1.0,0.1276,1.0,0.8,"(1, 0.4, 0.6)","(1, 0.8, 1)",,left,1,0.6923
25,2023-12-07_14h26.13.697,42,21,Male,0.4,0.1551,0.33,0.6,0.4,0.1,0.33,0.8,"(0.33, 0.6, 0.4)","(0.33, 0.8, 0.4)",,left,1,0.3641
26,2023-12-07_14h26.13.697,42,21,Male,0.8,0.105,0.67,0.6,0.4,0.1,1.0,0.8,"(0.67, 0.6, 0.8)","(1, 0.8, 0.4)",,right,0,0.6939
27,2023-12-07_14h26.13.697,42,21,Male,0.8,0.1551,1.0,0.6,0.6,0.1103,0.33,0.8,"(1, 0.6, 0.8)","(0.33, 0.8, 0.6)",,left,1,0.4496
28,2023-12-07_14h26.13.697,42,21,Male,0.4,0.105,1.0,0.4,1.0,0.1,1.0,1,"(1, 0.4, 0.4)","(1, 1, 1)",,left,1,2.2361
29,2023-12-07_14h26.13.697,42,21,Male,0.4,0.1551,0.67,1.0,0.6,0.1276,0.67,0.6,"(0.67, 1, 0.4)","(0.67, 0.6, 0.6)",,left,1,0.555
30,2023-12-07_14h26.13.697,42,21,Male,0.4,0.105,0.33,0.6,1.0,0.1158,0.33,0.8,"(0.33, 0.6, 0.4)","(0.33, 0.8, 1)",,right,1,1.144
31,2023-12-07_14h26.13.697,42,21,Male,0.4,0.1,0.67,0.6,0.8,0.1,1.0,0.8,"(0.67, 0.6, 0.4)","(1, 0.8, 0.8)",,right,0,0.9696
32,2023-12-07_14h26.13.697,42,21,Male,0.4,0.1551,0.33,1.0,1.0,0.1103,0.33,0.4,"(0.33, 1, 0.4)","(0.33, 0.4, 1)",,left,1,0.7126
33,2023-12-07_14h26.13.697,42,21,Male,0.6,0.134,0.33,0.6,1.0,0.105,1.0,0.4,"(0.33, 0.6, 0.6)","(1, 0.4, 1)",,left,1,0.5417
34,2023-12-07_14h26.13.697,42,21,Male,0.6,0.1103,0.33,0.8,0.8,0.1,1.0,0.6,"(0.33, 0.8, 0.6)","(1, 0.6, 0.8)",,left,1,1.998
35,2023-12-07_14h26.13.697,42,21,Male,0.6,0.1103,0.33,0.6,0.8,0.105,1.0,0.6,"(0.33, 0.6, 0.6)","(1, 0.6, 0.8)",,left,1,1.4781
36,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1158,0.67,0.8,0.8,0.1276,1.0,0.8,"(0.67, 0.8, 1)","(1, 0.8, 0.8)",,right,1,0.6967
37,2023-12-07_14h26.13.697,42,21,Male,0.6,0.105,1.0,0.6,1.0,0.1158,1.0,0.8,"(1, 0.6, 0.6)","(1, 0.8, 1)",,right,1,1.5256
38,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1551,1.0,0.8,0.4,0.1276,1.0,0.8,"(1, 0.8, 1)","(1, 0.8, 0.4)",,left,1,0.5458
39,2023-12-07_14h26.13.697,42,21,Male,0.8,0.1103,0.33,0.8,0.6,0.1,1.0,0.6,"(0.33, 0.8, 0.8)","(1, 0.6, 0.6)",,left,1,0.6381
40,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1407,0.67,1.0,1.0,0.1407,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 1)",,left,0,0.772
41,2023-12-07_14h26.13.697,42,21,Male,0.4,0.105,0.67,0.4,1.0,0.105,0.67,0.8,"(0.67, 0.4, 0.4)","(0.67, 0.8, 1)",,right,0,0.6861
42,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1407,0.67,0.4,0.4,0.1158,0.33,0.4,"(0.67, 0.4, 1)","(0.33, 0.4, 0.4)",,left,1,0.4236
43,2023-12-07_14h26.13.697,42,21,Male,0.6,0.1407,1.0,0.6,0.4,0.1216,0.33,0.4,"(1, 0.6, 0.6)","(0.33, 0.4, 0.4)",,left,1,0.3561
44,2023-12-07_14h26.13.697,42,21,Male,0.8,0.1407,1.0,1.0,0.6,0.1477,0.67,0.8,"(1, 1, 0.8)","(0.67, 0.8, 0.6)",,right,1,0.4458
45,2023-12-07_14h26.13.697,42,21,Male,1.0,0.1,0.67,0.4,0.6,0.134,1.0,0.4,"(0.67, 0.4, 1)","(1, 0.4, 0.6)",,right,1,0.3467
46,2023-12-07_14h26.13.697,42,21,Male,0.4,0.1103,0.33,0.8,0.4,0.1158,0.67,0.4,"(0.33, 0.8, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.5849
47,2023-12-07_14h26.13.697,42,21,Male,0.6,0.1,0.33,0.4,0.8,0.1,0.67,0.4,"(0.33, 0.4, 0.6)","(0.67, 0.4, 0.8)",,right,0,1.4698
48,2023-12-07_14h26.13.697,42,21,Male,0.6,0.1407,0.67,0.4,0.8,0.1407,0.67,0.8,"(0.67, 0.4, 0.6)","(0.67, 0.8, 0.8)",,left,0,0.5169
49,2023-12-07_14h26.13.697,42,21,Male,0.4,0.134,0.33,1.0,0.6,0.1551,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 0.6)",,right,1,0.4461
