,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
20,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1551,0.67,0.4,1,0.1477,1.0,0.6,"(0.67, 0.4, 0.6)","(1, 0.6, 1)",,left,1,1.0205
21,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1103,0.67,0.6,0.8,0.1,0.33,0.6,"(0.67, 0.6, 1)","(0.33, 0.6, 0.8)",,left,1,1.5081
22,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1551,0.67,0.8,0.6,0.1103,0.33,0.4,"(0.67, 0.8, 0.6)","(0.33, 0.4, 0.6)",,left,1,0.2749
23,2023-12-05_11h33.12.980,6,22,Female,0.6,0.105,0.67,1.0,1,0.1,0.67,0.4,"(0.67, 1, 0.6)","(0.67, 0.4, 1)",,right,0,0.4772
24,2023-12-05_11h33.12.980,6,22,Female,0.4,0.134,0.33,0.6,1,0.1,0.67,0.6,"(0.33, 0.6, 0.4)","(0.67, 0.6, 1)",,left,1,0.349
25,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1276,0.33,0.8,0.8,0.1276,0.67,1,"(0.33, 0.8, 0.4)","(0.67, 1, 0.8)",,right,0,0.5453
26,2023-12-05_11h33.12.980,6,22,Female,0.4,0.105,0.33,0.6,0.8,0.1276,0.33,0.8,"(0.33, 0.6, 0.4)","(0.33, 0.8, 0.8)",,right,1,0.3514
27,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1,1.0,0.6,1,0.1551,0.33,0.6,"(1, 0.6, 0.6)","(0.33, 0.6, 1)",,right,1,0.3685
28,2023-12-05_11h33.12.980,6,22,Female,0.6,0.105,1.0,0.8,1,0.1477,1.0,0.8,"(1, 0.8, 0.6)","(1, 0.8, 1)",,right,1,0.47
29,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1158,0.67,0.4,1,0.1276,0.33,0.4,"(0.67, 0.4, 0.6)","(0.33, 0.4, 1)",,right,1,0.9894
30,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1477,0.67,0.4,0.4,0.1158,0.33,0.6,"(0.67, 0.4, 1)","(0.33, 0.6, 0.4)",,left,1,0.445
31,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1216,0.67,0.4,1,0.1216,0.67,0.8,"(0.67, 0.4, 0.4)","(0.67, 0.8, 1)",,right,0,0.5912
32,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1,0.67,0.6,1,0.1216,0.67,0.6,"(0.67, 0.6, 0.6)","(0.67, 0.6, 1)",,right,1,0.5431
33,2023-12-05_11h33.12.980,6,22,Female,0.6,0.134,0.67,0.8,1,0.1551,1.0,0.6,"(0.67, 0.8, 0.6)","(1, 0.6, 1)",,right,1,0.7478
34,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1477,1.0,0.6,0.8,0.1158,1.0,0.4,"(1, 0.6, 0.4)","(1, 0.4, 0.8)",,left,1,0.3611
35,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1276,1.0,1.0,1,0.1407,0.67,0.6,"(1, 1, 1)","(0.67, 0.6, 1)",,right,1,0.4365
36,2023-12-05_11h33.12.980,6,22,Female,0.6,0.105,0.33,0.8,0.8,0.1216,1.0,0.6,"(0.33, 0.8, 0.6)","(1, 0.6, 0.8)",,right,1,0.5993
37,2023-12-05_11h33.12.980,6,22,Female,0.8,0.1407,0.67,0.6,0.6,0.1477,1.0,0.6,"(0.67, 0.6, 0.8)","(1, 0.6, 0.6)",,right,1,0.6505
38,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1551,0.67,1.0,0.6,0.134,1.0,1,"(0.67, 1, 0.6)","(1, 1, 0.6)",,left,1,0.3562
39,2023-12-05_11h33.12.980,6,22,Female,0.8,0.105,0.33,0.6,1,0.1407,0.33,0.4,"(0.33, 0.6, 0.8)","(0.33, 0.4, 1)",,right,1,0.3748
40,2023-12-05_11h33.12.980,6,22,Female,0.6,0.105,0.67,0.6,0.8,0.1216,0.33,0.6,"(0.67, 0.6, 0.6)","(0.33, 0.6, 0.8)",,right,1,0.4012
41,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1103,1.0,0.6,0.6,0.1103,1.0,0.6,"(1, 0.6, 0.4)","(1, 0.6, 0.6)",,right,0,0.7747
42,2023-12-05_11h33.12.980,6,22,Female,0.8,0.1158,1.0,1.0,0.8,0.134,0.33,0.4,"(1, 1, 0.8)","(0.33, 0.4, 0.8)",,right,1,0.4031
43,2023-12-05_11h33.12.980,6,22,Female,0.8,0.1276,0.33,0.6,0.8,0.105,1.0,0.6,"(0.33, 0.6, 0.8)","(1, 0.6, 0.8)",,left,1,0.3966
44,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1477,0.67,0.6,0.8,0.105,0.67,0.8,"(0.67, 0.6, 1)","(0.67, 0.8, 0.8)",,left,1,0.3793
45,2023-12-05_11h33.12.980,6,22,Female,0.6,0.1276,0.33,0.6,1,0.1407,0.33,0.4,"(0.33, 0.6, 0.6)","(0.33, 0.4, 1)",,right,1,0.4342
46,2023-12-05_11h33.12.980,6,22,Female,0.4,0.1407,1.0,1.0,0.8,0.105,0.33,0.4,"(1, 1, 0.4)","(0.33, 0.4, 0.8)",,left,1,0.3456
47,2023-12-05_11h33.12.980,6,22,Female,1.0,0.1551,0.33,0.8,0.6,0.105,0.67,1,"(0.33, 0.8, 1)","(0.67, 1, 0.6)",,left,1,0.4023
48,2023-12-05_11h33.12.980,6,22,Female,0.4,0.134,1.0,0.6,1,0.134,1.0,0.8,"(1, 0.6, 0.4)","(1, 0.8, 1)",,right,0,0.3906
49,2023-12-05_11h33.12.980,6,22,Female,0.6,0.134,1.0,0.4,1,0.105,1.0,0.8,"(1, 0.4, 0.6)","(1, 0.8, 1)",,left,1,0.4012
