,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
13,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1216,0.67,0.8,1.0,0.1551,1.0,0.8,"(0.67, 0.8, 1)","(1, 0.8, 1)",,right,1,0.2627
14,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1103,0.33,0.8,0.4,0.1103,0.33,0.8,"(0.33, 0.8, 0.4)","(0.33, 0.8, 0.4)",,left,0,0.2341
15,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1216,1,1.0,0.8,0.1158,0.67,1.0,"(1, 1, 0.6)","(0.67, 1, 0.8)",,left,1,0.3025
16,2023-12-07_12h35.15.010,37,20,Female,0.8,0.1216,0.67,0.4,0.6,0.1,1.0,0.4,"(0.67, 0.4, 0.8)","(1, 0.4, 0.6)",,left,1,0.2435
17,2023-12-07_12h35.15.010,37,20,Female,0.4,0.134,0.67,1.0,0.8,0.1103,1.0,1.0,"(0.67, 1, 0.4)","(1, 1, 0.8)",,left,1,0.3635
18,2023-12-07_12h35.15.010,37,20,Female,1.0,0.105,0.67,0.4,0.6,0.1216,0.33,0.8,"(0.67, 0.4, 1)","(0.33, 0.8, 0.6)",,right,1,0.4686
19,2023-12-07_12h35.15.010,37,20,Female,0.8,0.1,0.67,0.8,1.0,0.1158,1.0,1.0,"(0.67, 0.8, 0.8)","(1, 1, 1)",,right,1,0.3503
20,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1103,1,0.8,0.6,0.1103,0.67,0.6,"(1, 0.8, 0.6)","(0.67, 0.6, 0.6)",,left,0,0.2371
21,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1216,1,0.8,0.6,0.1276,0.33,0.4,"(1, 0.8, 0.4)","(0.33, 0.4, 0.6)",,right,1,0.347
22,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1158,1,1.0,0.4,0.1477,0.67,0.6,"(1, 1, 0.6)","(0.67, 0.6, 0.4)",,right,1,0.2725
23,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1216,1,0.6,1.0,0.1216,1.0,0.4,"(1, 0.6, 1)","(1, 0.4, 1)",,left,0,0.2947
24,2023-12-07_12h35.15.010,37,20,Female,1.0,0.134,0.67,0.6,0.8,0.1477,1.0,0.8,"(0.67, 0.6, 1)","(1, 0.8, 0.8)",,right,1,0.4467
25,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1216,0.67,0.8,0.8,0.105,1.0,0.6,"(0.67, 0.8, 0.6)","(1, 0.6, 0.8)",,left,1,0.3893
26,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1276,0.67,1.0,0.6,0.1216,1.0,0.8,"(0.67, 1, 0.4)","(1, 0.8, 0.6)",,right,0,0.4385
27,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1103,0.33,0.4,0.4,0.1103,0.67,0.6,"(0.33, 0.4, 1)","(0.67, 0.6, 0.4)",,right,0,0.4323
28,2023-12-07_12h35.15.010,37,20,Female,1.0,0.105,1,0.8,1.0,0.1216,0.33,1.0,"(1, 0.8, 1)","(0.33, 1, 1)",,right,1,0.3152
29,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1551,0.67,0.8,1.0,0.1407,0.33,0.8,"(0.67, 0.8, 0.6)","(0.33, 0.8, 1)",,left,1,0.2912
30,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1103,0.67,1.0,0.8,0.1216,0.33,1.0,"(0.67, 1, 0.6)","(0.33, 1, 0.8)",,right,1,0.4147
31,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1,1,1.0,1.0,0.1407,0.67,0.6,"(1, 1, 0.6)","(0.67, 0.6, 1)",,right,1,0.3
32,2023-12-07_12h35.15.010,37,20,Female,0.8,0.105,0.33,0.8,0.6,0.1,0.67,0.4,"(0.33, 0.8, 0.8)","(0.67, 0.4, 0.6)",,left,1,0.2836
33,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1477,0.67,0.4,0.4,0.1216,0.67,0.8,"(0.67, 0.4, 0.4)","(0.67, 0.8, 0.4)",,left,1,0.3191
34,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1407,0.67,0.4,0.6,0.105,0.67,1.0,"(0.67, 0.4, 1)","(0.67, 1, 0.6)",,left,1,0.2862
35,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1407,0.67,0.6,0.6,0.1477,0.67,0.8,"(0.67, 0.6, 1)","(0.67, 0.8, 0.6)",,right,1,0.3303
36,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1407,0.33,0.8,0.8,0.1216,0.33,1.0,"(0.33, 0.8, 0.6)","(0.33, 1, 0.8)",,left,1,0.2371
37,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1216,0.33,1.0,0.8,0.1103,0.67,1.0,"(0.33, 1, 0.4)","(0.67, 1, 0.8)",,left,1,0.3432
38,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1477,0.67,0.4,1.0,0.1216,0.33,0.6,"(0.67, 0.4, 0.4)","(0.33, 0.6, 1)",,left,1,0.3211
39,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1158,0.67,0.6,0.4,0.1407,1.0,0.4,"(0.67, 0.6, 0.6)","(1, 0.4, 0.4)",,right,1,0.3077
40,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1158,0.67,0.8,0.4,0.134,0.67,0.8,"(0.67, 0.8, 0.6)","(0.67, 0.8, 0.4)",,left,0,0.6602
41,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1407,0.33,0.6,0.8,0.1551,0.33,0.6,"(0.33, 0.6, 1)","(0.33, 0.6, 0.8)",,right,1,0.3514
42,2023-12-07_12h35.15.010,37,20,Female,0.6,0.105,0.67,0.6,0.8,0.1158,1.0,0.6,"(0.67, 0.6, 0.6)","(1, 0.6, 0.8)",,right,1,0.3814
43,2023-12-07_12h35.15.010,37,20,Female,1.0,0.105,0.33,1.0,0.8,0.1,0.33,0.8,"(0.33, 1, 1)","(0.33, 0.8, 0.8)",,left,1,0.2461
44,2023-12-07_12h35.15.010,37,20,Female,0.4,0.1276,0.67,0.4,0.4,0.1158,0.67,0.6,"(0.67, 0.4, 0.4)","(0.67, 0.6, 0.4)",,left,1,0.2796
45,2023-12-07_12h35.15.010,37,20,Female,1.0,0.134,0.67,0.8,0.6,0.1407,0.33,0.8,"(0.67, 0.8, 1)","(0.33, 0.8, 0.6)",,right,1,0.3687
46,2023-12-07_12h35.15.010,37,20,Female,0.6,0.105,0.33,0.8,0.6,0.105,0.67,1.0,"(0.33, 0.8, 0.6)","(0.67, 1, 0.6)",,right,0,0.506
47,2023-12-07_12h35.15.010,37,20,Female,0.6,0.1,0.67,0.4,0.4,0.1477,0.67,0.6,"(0.67, 0.4, 0.6)","(0.67, 0.6, 0.4)",,right,1,0.338
48,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1477,0.33,0.8,1.0,0.1103,1.0,1.0,"(0.33, 0.8, 1)","(1, 1, 1)",,left,1,0.2588
49,2023-12-07_12h35.15.010,37,20,Female,1.0,0.1407,0.33,0.4,1.0,0.134,0.67,0.8,"(0.33, 0.4, 1)","(0.67, 0.8, 1)",,left,1,0.2483
