,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
10,2023-12-07_14h32.20.498,44,21,Male,0.8,0.105,1.0,0.4,0.4,0.134,1,0.6,"(1, 0.4, 0.8)","(1, 0.6, 0.4)",,right,1,0.2773
11,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1158,1.0,0.4,0.6,0.1407,0.33,0.4,"(1, 0.4, 0.8)","(0.33, 0.4, 0.6)",,right,1,0.2346
12,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1477,0.67,0.8,1,0.134,0.67,0.4,"(0.67, 0.8, 0.4)","(0.67, 0.4, 1)",,right,0,0.4008
13,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1158,1.0,1.0,0.6,0.134,0.33,0.6,"(1, 1, 0.4)","(0.33, 0.6, 0.6)",,right,1,0.1854
14,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1477,0.67,1.0,0.8,0.1,1,1.0,"(0.67, 1, 0.6)","(1, 1, 0.8)",,right,0,0.1383
15,2023-12-07_14h32.20.498,44,21,Male,1.0,0.1407,1.0,0.6,0.6,0.1477,0.67,1.0,"(1, 0.6, 1)","(0.67, 1, 0.6)",,right,1,0.4677
16,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1,1.0,0.6,1,0.1,0.67,1.0,"(1, 0.6, 0.4)","(0.67, 1, 1)",,right,0,0.2248
17,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1477,1.0,0.4,1,0.1,0.67,0.4,"(1, 0.4, 0.6)","(0.67, 0.4, 1)",,left,1,0.1799
18,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1276,0.33,1.0,1,0.1551,0.67,0.4,"(0.33, 1, 0.4)","(0.67, 0.4, 1)",,right,1,0.2017
19,2023-12-07_14h32.20.498,44,21,Male,1.0,0.134,1.0,0.8,0.6,0.134,1,0.4,"(1, 0.8, 1)","(1, 0.4, 0.6)",,right,0,0.3958
20,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1158,0.67,1.0,0.6,0.134,1,0.8,"(0.67, 1, 0.8)","(1, 0.8, 0.6)",,right,1,0.2085
21,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1407,1.0,0.6,0.4,0.1551,0.33,0.4,"(1, 0.6, 0.6)","(0.33, 0.4, 0.4)",,right,1,0.2515
22,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1216,1.0,1.0,0.6,0.1,1,0.8,"(1, 1, 0.8)","(1, 0.8, 0.6)",,left,1,0.2638
23,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1477,0.67,0.8,0.8,0.1216,0.33,0.6,"(0.67, 0.8, 0.6)","(0.33, 0.6, 0.8)",,right,0,0.1373
24,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1216,0.33,0.8,0.8,0.1158,0.33,0.4,"(0.33, 0.8, 0.4)","(0.33, 0.4, 0.8)",,right,0,0.332
25,2023-12-07_14h32.20.498,44,21,Male,1.0,0.1407,0.67,0.8,1,0.134,0.33,0.4,"(0.67, 0.8, 1)","(0.33, 0.4, 1)",,right,0,0.3358
26,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1407,1.0,1.0,0.6,0.105,0.67,0.4,"(1, 1, 0.8)","(0.67, 0.4, 0.6)",,left,1,0.2772
27,2023-12-07_14h32.20.498,44,21,Male,0.6,0.134,0.67,0.6,1,0.134,0.67,1.0,"(0.67, 0.6, 0.6)","(0.67, 1, 1)",,right,0,0.2595
28,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1276,0.67,1.0,0.6,0.105,0.33,0.8,"(0.67, 1, 0.6)","(0.33, 0.8, 0.6)",,left,1,0.3828
29,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1158,0.33,0.6,0.6,0.1216,0.33,1.0,"(0.33, 0.6, 0.4)","(0.33, 1, 0.6)",,right,1,0.2293
30,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1407,0.67,0.4,1,0.1216,0.33,0.4,"(0.67, 0.4, 0.8)","(0.33, 0.4, 1)",,left,1,0.3043
31,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1158,1.0,0.6,0.4,0.1276,0.67,1.0,"(1, 0.6, 0.4)","(0.67, 1, 0.4)",,right,1,0.1967
32,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1407,0.33,1.0,0.6,0.105,0.67,0.8,"(0.33, 1, 0.6)","(0.67, 0.8, 0.6)",,left,1,0.1823
33,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1216,0.67,1.0,0.6,0.1158,0.67,1.0,"(0.67, 1, 0.4)","(0.67, 1, 0.6)",,right,0,0.1496
34,2023-12-07_14h32.20.498,44,21,Male,1.0,0.1,1.0,0.4,1,0.1,0.33,0.6,"(1, 0.4, 1)","(0.33, 0.6, 1)",,right,0,0.3267
35,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1,1.0,1.0,1,0.1103,1,0.4,"(1, 1, 0.8)","(1, 0.4, 1)",,right,1,0.2405
36,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1477,0.67,0.8,0.8,0.1103,0.67,0.4,"(0.67, 0.8, 0.8)","(0.67, 0.4, 0.8)",,left,1,0.2776
37,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1,1.0,1.0,0.4,0.1103,0.33,0.6,"(1, 1, 0.6)","(0.33, 0.6, 0.4)",,right,1,0.196
38,2023-12-07_14h32.20.498,44,21,Male,0.8,0.134,1.0,0.6,0.8,0.105,1,0.4,"(1, 0.6, 0.8)","(1, 0.4, 0.8)",,left,1,0.1918
39,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1477,0.33,0.4,1,0.1216,0.67,0.4,"(0.33, 0.4, 0.8)","(0.67, 0.4, 1)",,right,0,0.166
40,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1158,0.33,1.0,0.8,0.1477,0.67,0.4,"(0.33, 1, 0.8)","(0.67, 0.4, 0.8)",,right,1,0.1766
41,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1551,0.67,0.8,0.6,0.134,0.67,0.6,"(0.67, 0.8, 0.4)","(0.67, 0.6, 0.6)",,left,1,0.1252
42,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1,0.67,1.0,0.8,0.1216,0.33,0.4,"(0.67, 1, 0.4)","(0.33, 0.4, 0.8)",,right,1,0.0859
43,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1477,1.0,1.0,0.6,0.1158,0.33,0.6,"(1, 1, 0.8)","(0.33, 0.6, 0.6)",,right,0,0.1501
44,2023-12-07_14h32.20.498,44,21,Male,0.8,0.1551,1.0,1.0,0.6,0.1103,1,1.0,"(1, 1, 0.8)","(1, 1, 0.6)",,left,1,0.1787
45,2023-12-07_14h32.20.498,44,21,Male,1.0,0.1477,0.67,1.0,0.6,0.1103,0.67,0.4,"(0.67, 1, 1)","(0.67, 0.4, 0.6)",,right,0,0.1455
46,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1551,1.0,0.4,0.6,0.1216,0.33,0.4,"(1, 0.4, 0.6)","(0.33, 0.4, 0.6)",,left,1,0.1399
47,2023-12-07_14h32.20.498,44,21,Male,1.0,0.1,0.67,0.4,0.4,0.1,1,1.0,"(0.67, 0.4, 1)","(1, 1, 0.4)",,right,0,0.1584
48,2023-12-07_14h32.20.498,44,21,Male,0.4,0.1103,0.33,0.8,0.8,0.134,1,1.0,"(0.33, 0.8, 0.4)","(1, 1, 0.8)",,right,1,0.2054
49,2023-12-07_14h32.20.498,44,21,Male,0.6,0.1477,1.0,1.0,0.4,0.1551,1,0.8,"(1, 1, 0.6)","(1, 0.8, 0.4)",,left,0,0.3095
