,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
38,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1158,0.67,0.4,0.4,0.1276,0.33,0.6,"(0.67, 0.4, 0.8)","(0.33, 0.6, 0.4)",,right,1,0.3041
39,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1,0.33,0.6,0.8,0.1477,0.67,0.8,"(0.33, 0.6, 0.6)","(0.67, 0.8, 0.8)",,left,0,0.2047
40,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1,0.33,0.6,1.0,0.1477,1.0,0.6,"(0.33, 0.6, 0.6)","(1, 0.6, 1)",,right,1,0.5573
41,2023-12-05_10h19.20.871,5,22,Female,0.4,0.134,0.67,0.8,0.6,0.1276,1.0,1,"(0.67, 0.8, 0.4)","(1, 1, 0.6)",,right,0,0.1972
42,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1103,0.67,0.8,0.6,0.1158,1.0,1,"(0.67, 0.8, 0.6)","(1, 1, 0.6)",,right,1,0.1822
43,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1407,1,0.8,0.8,0.134,0.33,0.4,"(1, 0.8, 0.8)","(0.33, 0.4, 0.8)",,left,1,0.199
44,2023-12-05_10h19.20.871,5,22,Female,0.4,0.1477,0.33,0.4,1.0,0.1216,1.0,0.8,"(0.33, 0.4, 0.4)","(1, 0.8, 1)",,left,1,0.1803
45,2023-12-05_10h19.20.871,5,22,Female,1.0,0.1,0.67,0.8,1.0,0.1216,1.0,0.6,"(0.67, 0.8, 1)","(1, 0.6, 1)",,right,1,0.2321
46,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1,1,1.0,0.6,0.1551,0.67,0.8,"(1, 1, 0.6)","(0.67, 0.8, 0.6)",,right,1,0.2589
47,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1276,0.67,0.8,1.0,0.1,0.33,0.4,"(0.67, 0.8, 0.8)","(0.33, 0.4, 1)",,left,1,0.1776
48,2023-12-05_10h19.20.871,5,22,Female,0.6,0.1216,0.67,0.4,0.6,0.1216,0.67,0.6,"(0.67, 0.4, 0.6)","(0.67, 0.6, 0.6)",,left,0,0.1723
49,2023-12-05_10h19.20.871,5,22,Female,0.8,0.1477,0.67,1.0,0.8,0.1216,0.67,1,"(0.67, 1, 0.8)","(0.67, 1, 0.8)",,left,1,0.2427
