,time_stamp,id,age,gender,brightness_left,size_left,hue_left,saturation_left,brightness_right,size_right,hue_right,saturation_right,color_left,color_right,same_size,keypress,correct_choice,reaction_time
10,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1216,0.33,0.6,0.4,0.1276,0.33,0.4,"(0.33, 0.6, 0.4)","(0.33, 0.4, 0.4)",,right,1,0.2903
11,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1407,0.33,1.0,0.6,0.1551,0.67,1.0,"(0.33, 1, 0.6)","(0.67, 1, 0.6)",,right,1,0.3816
12,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1216,1.0,0.8,0.6,0.1158,1.0,0.8,"(1, 0.8, 0.4)","(1, 0.8, 0.6)",,left,1,0.3326
13,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,0.67,0.4,1.0,0.1477,0.33,0.4,"(0.67, 0.4, 0.4)","(0.33, 0.4, 1)",,right,1,0.3077
14,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1103,1.0,1.0,0.8,0.105,0.67,0.4,"(1, 1, 0.4)","(0.67, 0.4, 0.8)",,left,1,0.3303
15,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,0.33,1.0,0.4,0.1103,0.67,0.4,"(0.33, 1, 0.4)","(0.67, 0.4, 0.4)",,right,1,0.7305
16,2023-12-04_14h14.58.680,4,26,Male,0.8,0.1551,0.33,0.4,0.8,0.1158,1.0,0.4,"(0.33, 0.4, 0.8)","(1, 0.4, 0.8)",,left,1,0.3815
17,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1158,1.0,0.8,0.6,0.105,0.33,0.6,"(1, 0.8, 0.6)","(0.33, 0.6, 0.6)",,left,1,0.4069
18,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1216,0.67,0.4,1.0,0.1477,0.33,0.6,"(0.67, 0.4, 0.6)","(0.33, 0.6, 1)",,right,1,0.3169
19,2023-12-04_14h14.58.680,4,26,Male,0.8,0.105,1.0,1.0,0.4,0.1158,0.67,0.6,"(1, 1, 0.8)","(0.67, 0.6, 0.4)",,right,1,0.4224
20,2023-12-04_14h14.58.680,4,26,Male,0.8,0.1158,0.33,0.4,0.6,0.1477,0.67,0.8,"(0.33, 0.4, 0.8)","(0.67, 0.8, 0.6)",,right,1,0.3517
21,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1,0.33,1.0,0.6,0.1477,0.67,1.0,"(0.33, 1, 1)","(0.67, 1, 0.6)",,right,1,0.3399
22,2023-12-04_14h14.58.680,4,26,Male,1.0,0.105,1.0,0.6,1.0,0.1103,1.0,1.0,"(1, 0.6, 1)","(1, 1, 1)",,left,0,0.4377
23,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,0.33,1.0,1.0,0.1407,1.0,0.4,"(0.33, 1, 0.4)","(1, 0.4, 1)",,right,1,0.3347
24,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1216,0.33,0.4,0.4,0.1276,1.0,0.6,"(0.33, 0.4, 0.4)","(1, 0.6, 0.4)",,left,0,0.4761
25,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1216,1.0,0.8,0.4,0.1407,0.33,0.8,"(1, 0.8, 1)","(0.33, 0.8, 0.4)",,right,1,0.3499
26,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,0.67,0.4,0.4,0.1216,0.33,0.8,"(0.67, 0.4, 0.4)","(0.33, 0.8, 0.4)",,right,1,0.4069
27,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1216,1.0,0.4,0.4,0.1407,1.0,0.6,"(1, 0.4, 0.6)","(1, 0.6, 0.4)",,right,1,0.4022
28,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1,0.33,1.0,0.8,0.1551,0.33,0.6,"(0.33, 1, 1)","(0.33, 0.6, 0.8)",,right,1,0.371
29,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1276,0.33,0.4,1.0,0.1551,0.67,0.8,"(0.33, 0.4, 1)","(0.67, 0.8, 1)",,right,1,0.4277
30,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1407,0.67,0.4,1.0,0.1216,0.67,0.4,"(0.67, 0.4, 0.4)","(0.67, 0.4, 1)",,left,1,0.3968
31,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,0.67,1.0,0.6,0.1276,0.33,0.4,"(0.67, 1, 0.4)","(0.33, 0.4, 0.6)",,right,1,0.3687
32,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1551,1.0,0.6,0.8,0.1551,0.67,1.0,"(1, 0.6, 0.4)","(0.67, 1, 0.8)",,left,0,0.404
33,2023-12-04_14h14.58.680,4,26,Male,0.8,0.1477,0.67,1.0,0.8,0.1276,1.0,0.4,"(0.67, 1, 0.8)","(1, 0.4, 0.8)",,left,1,0.3905
34,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1407,1.0,0.4,0.6,0.134,1.0,0.8,"(1, 0.4, 0.4)","(1, 0.8, 0.6)",,left,1,0.41
35,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1477,0.33,0.6,0.8,0.105,0.33,0.8,"(0.33, 0.6, 0.6)","(0.33, 0.8, 0.8)",,left,1,0.3632
36,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1407,1.0,0.4,0.6,0.134,0.33,0.8,"(1, 0.4, 0.4)","(0.33, 0.8, 0.6)",,left,1,0.4789
37,2023-12-04_14h14.58.680,4,26,Male,0.4,0.105,1.0,1.0,0.4,0.1407,0.33,0.8,"(1, 1, 0.4)","(0.33, 0.8, 0.4)",,right,1,0.3726
38,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1103,1.0,0.8,0.4,0.1551,1.0,0.4,"(1, 0.8, 0.4)","(1, 0.4, 0.4)",,right,1,0.3328
39,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1276,0.33,0.4,0.4,0.134,1.0,0.4,"(0.33, 0.4, 0.4)","(1, 0.4, 0.4)",,left,0,0.4398
40,2023-12-04_14h14.58.680,4,26,Male,0.6,0.1276,0.33,1.0,0.6,0.134,1.0,0.4,"(0.33, 1, 0.6)","(1, 0.4, 0.6)",,left,0,0.4959
41,2023-12-04_14h14.58.680,4,26,Male,1.0,0.134,0.67,0.6,0.6,0.1477,0.67,0.8,"(0.67, 0.6, 1)","(0.67, 0.8, 0.6)",,left,0,1.0599
42,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1407,0.33,0.4,0.6,0.1551,0.33,1.0,"(0.33, 0.4, 0.4)","(0.33, 1, 0.6)",,left,0,0.6219
43,2023-12-04_14h14.58.680,4,26,Male,0.8,0.1216,0.67,1.0,0.6,0.134,0.67,1.0,"(0.67, 1, 0.8)","(0.67, 1, 0.6)",,right,1,0.8902
44,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1407,0.33,1.0,1.0,0.134,0.67,0.6,"(0.33, 1, 1)","(0.67, 0.6, 1)",,left,1,0.3077
45,2023-12-04_14h14.58.680,4,26,Male,0.4,0.1103,1.0,0.6,0.8,0.1,1.0,0.6,"(1, 0.6, 0.4)","(1, 0.6, 0.8)",,left,1,0.3611
46,2023-12-04_14h14.58.680,4,26,Male,0.8,0.105,0.67,1.0,1.0,0.1276,0.33,0.8,"(0.67, 1, 0.8)","(0.33, 0.8, 1)",,right,1,0.3433
47,2023-12-04_14h14.58.680,4,26,Male,1.0,0.1407,0.67,0.8,0.8,0.1551,0.33,1.0,"(0.67, 0.8, 1)","(0.33, 1, 0.8)",,right,1,0.7534
48,2023-12-04_14h14.58.680,4,26,Male,0.8,0.134,0.67,0.6,0.8,0.1216,0.33,0.4,"(0.67, 0.6, 0.8)","(0.33, 0.4, 0.8)",,left,1,0.3338
49,2023-12-04_14h14.58.680,4,26,Male,0.8,0.1103,0.33,0.8,1.0,0.1216,1.0,0.6,"(0.33, 0.8, 0.8)","(1, 0.6, 1)",,right,1,0.7224
